track_id,track_name,artist(s)_name,artist_count,released_year,in_spotify_charts,streams,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,total_playlists,bpm_category,danceability_%_category,valence_%_category,energy_%_category,acousticness_%_category,instrumentalness_%_category,liveness_%_category,speechiness_%_category
7175350,Dawn FM,The Weeknd,1,2022,0,53933526,8,0,78,27,10,49,62,0,49,5,818,low,low,low,low,high,low,high,medium
4923571,Surface Pressure,Jessica Darrow,1,2021,0,267758538,48,0,180,65,37,58,2,0,4,31,1814,high,medium,medium,medium,low,low,low,high
2717112,Starry Eyes,The Weeknd,1,2022,0,74601456,17,0,86,28,13,41,50,0,19,3,1026,low,low,low,low,high,low,medium,low
2636311,THATS WHAT I WANT,Lil Nas X,1,2021,0,920797189,7,0,88,74,55,85,1,0,5,22,8434,low,medium,medium,high,low,low,low,high
7068825,One Right Now (with The Weeknd),"The Weeknd, Post Malone",2,2021,0,539595276,18,0,97,68,72,78,4,0,7,5,4914,low,medium,high,high,low,low,low,medium
2052397,Beggin,M��ne,1,2017,0,1367810478,64,9,134,71,59,80,13,0,36,5,9706,medium,medium,medium,high,medium,low,high,medium
8672552,Mon Amour - Remix,"Aitana, zzoilo",2,2020,2,578207856,13,0,116,75,36,76,12,0,10,10,3427,medium,medium,medium,medium,medium,low,low,medium
8990379,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",3,2021,26,775542072,65,6,170,64,14,70,9,0,9,8,3537,high,medium,low,medium,medium,low,low,medium
2320654,MONEY,Lisa,1,2021,13,863625566,109,0,140,83,40,55,16,0,14,23,2741,medium,high,medium,medium,medium,low,medium,high
1001428,The Motto,"Ti��sto, Ava",2,2021,6,656013912,107,0,118,75,46,76,3,0,9,4,9659,medium,medium,medium,medium,low,low,low,low
5737293,Happier Than Ever,Billie Eilish,1,2021,0,1056760045,133,0,65,31,31,24,76,0,14,4,8897,low,low,low,low,high,low,medium,low
7368008,Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",2,2021,17,611994237,172,2,120,56,16,67,0,0,11,4,7893,medium,low,low,medium,low,low,medium,low
1198357,traitor,"Juan Cruz Toledo, Huilen Toledo",2,2021,6,1230855859,43,0,176,29,12,33,68,0,12,5,5476,high,low,low,low,high,low,medium,medium
1266830,Toxic,BoyWithUke,1,2021,0,582981380,23,0,180,59,69,61,84,0,46,36,1947,high,medium,medium,medium,high,low,high,high
5750956,drivers license,Olivia Rodrigo,1,2021,3,1858144199,61,0,144,59,21,43,76,0,10,7,13355,high,medium,low,low,high,low,low,medium
2503884,Malvad��,"Xam��, Gustah, Neo B",3,2021,1,240684449,3,0,133,82,52,61,38,0,14,27,743,medium,high,medium,medium,medium,low,medium,high
6719600,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,2021,5,583687007,49,1,93,63,21,52,28,0,9,3,4715,low,medium,low,low,medium,low,low,low
2038144,Don���t Break My,The Weeknd,1,2022,0,63803529,5,0,122,77,25,62,34,0,23,3,1191,medium,medium,low,medium,medium,low,medium,low
2820520,Oh My God,Adele,1,2021,0,466214729,7,0,88,53,55,73,9,0,3,5,4735,low,low,medium,medium,medium,low,low,medium
8941056,Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",4,2022,3,236940480,0,0,170,70,61,44,40,0,37,4,803,high,medium,medium,low,medium,low,high,low
3355993,A Tale By Quincy,The Weeknd,1,2022,0,41924466,2,0,94,46,55,50,71,0,10,11,735,low,low,medium,low,high,low,low,high
5311211,I AM WOMAN,Emmy Meli,1,2021,0,225259194,0,0,170,65,46,47,12,0,13,16,2947,high,medium,medium,low,medium,low,medium,high
6759871,Medallo,"Justin Quiles, Lenny Tav��rez, BL",3,2021,2,393230256,21,1,90,79,79,70,57,0,66,8,2891,low,high,high,medium,high,low,high,medium
4923214,It'll Be Okay,Shawn Mendes,1,2021,0,287201015,8,0,78,40,7,29,62,0,9,3,2110,low,low,low,low,high,low,low,low
1471634,Softcore,The Neighbourhood,1,2018,12,599770206,102,0,94,57,36,58,5,0,15,3,4073,low,low,medium,medium,low,low,medium,low
2106751,Super Gremlin,Kodak Black,1,2021,0,342779426,15,0,73,83,11,41,0,0,36,14,2638,low,high,low,low,low,low,high,high
5111873,Volv�,"Aventura, Bad Bunny",2,2021,10,673801126,24,0,176,73,79,86,42,0,7,18,5646,high,medium,high,high,medium,low,low,high
6721865,Todo De Ti,Rauw Alejandro,1,2020,8,1168642797,75,6,128,81,57,63,40,1,10,4,12431,medium,high,medium,medium,medium,high,low,low
8725160,Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",3,2019,0,540539717,2,0,120,58,44,60,44,9,5,6,2795,medium,medium,medium,medium,high,high,low,medium
4439384,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021,0,383550148,40,0,82,63,85,62,6,0,35,4,5102,low,medium,high,medium,low,low,high,low
2079388,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,2020,0,530511203,14,0,95,77,40,47,2,0,9,3,6871,low,medium,medium,low,low,low,low,low
1297061,Every Angel is Terrifying,The Weeknd,1,2022,0,37307967,1,0,118,44,52,94,11,0,4,29,717,medium,low,medium,high,medium,low,low,high
4421880,Tacones Rojos,Sebastian Yatra,1,2021,9,510876816,31,5,123,75,93,86,8,0,14,3,3209,medium,medium,high,high,medium,low,medium,low
3252166,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",3,2021,0,1445941661,52,6,90,63,49,68,38,0,42,18,14983,low,medium,medium,medium,medium,low,high,high
3574464,Dakiti,"Bad Bunny, Jhay Cortez",2,2020,21,1763363713,166,9,110,73,14,57,40,0,11,5,11929,medium,medium,low,medium,medium,low,medium,medium
3885692,"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",2,2021,12,374191487,4,1,96,66,76,82,47,0,10,32,1713,low,medium,high,high,high,low,low,high
5810373,L���,Stromae,1,2022,0,108809090,122,0,88,56,58,55,35,0,23,11,2470,low,low,medium,medium,medium,low,medium,high
6352056,Nost��l,"Chris Brown, Rvssian, Rauw Alejandro",3,2021,2,436695353,76,0,98,73,60,85,17,0,24,5,2925,low,medium,medium,high,medium,low,high,medium
4727736,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",3,2021,0,421040617,2,13,110,72,67,68,0,0,14,4,4269,medium,medium,medium,medium,low,low,medium,low
8056641,Life Goes On,Oliver Tree,1,2020,0,501541661,15,0,80,70,57,49,19,0,12,8,3027,low,medium,medium,low,medium,low,medium,medium
6575753,Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",3,2021,0,354065229,3,0,110,86,31,53,43,0,11,6,3782,medium,high,low,low,high,low,medium,medium
8452012,Butter,BTS,1,2021,6,1143647827,135,0,110,79,70,36,0,0,6,11,5182,medium,high,high,low,low,low,low,high
1582892,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,2022,0,311395144,28,0,78,77,49,42,1,1,13,19,3614,low,medium,medium,low,low,high,medium,high
4967426,You Right,"Doja Cat, The Weeknd",2,2021,0,672656250,9,0,129,83,44,62,2,0,8,6,5256,medium,high,medium,medium,low,low,low,medium
1289598,deja vu,Olivia Rodrigo,1,2021,4,1256880657,39,0,181,44,22,60,61,0,42,9,7803,high,low,low,medium,high,low,high,medium
3745752,Dynamite,BTS,1,2020,5,1692897992,163,0,114,75,74,77,1,0,9,10,9350,medium,medium,high,high,low,low,low,medium
8333879,TO THE MOON,Jnr Choi,1,2021,0,245095641,0,0,144,74,39,65,5,1,11,35,3182,high,medium,medium,medium,low,high,medium,high
6002262,Lost in the Fire,"The Weeknd, Gesaffelstein",2,2019,2,686734357,145,0,101,66,18,68,9,0,12,4,8288,medium,medium,low,medium,medium,low,medium,low
5334385,Salimo de Noche,"Trueno, Tiago pzk",2,2021,0,261414174,5,0,84,67,78,63,29,0,12,5,1095,low,medium,high,medium,medium,low,medium,medium
2011518,Volando - Remix,"Sech, Bad Bunny, Mora",3,2021,19,610045621,34,1,154,66,63,69,21,0,11,7,3443,high,medium,medium,medium,medium,low,medium,medium
7345306,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021,0,1115880852,123,0,148,59,72,62,18,0,9,3,15223,high,medium,high,medium,medium,low,low,low
4666772,Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",3,2021,0,594482982,43,0,146,85,22,37,13,0,7,30,5289,high,high,low,low,medium,low,low,high
1828042,Don't Be Shy,"Ti��sto, Kar",2,2021,0,566954746,51,1,120,77,51,79,20,0,26,6,6384,medium,medium,medium,high,medium,low,high,medium
3329363,LA FAMA (with The Weeknd),"The Weeknd, ROSAL�",2,2021,3,374706940,93,6,136,77,82,30,95,0,13,5,5228,medium,medium,high,low,high,low,medium,medium
3559931,The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",3,2021,0,184937148,38,0,141,59,56,63,12,0,6,36,1182,high,medium,medium,medium,medium,low,low,high
7332091,Phantom Regret by Jim,The Weeknd,1,2022,0,31959571,1,0,108,46,23,48,75,30,14,4,772,medium,low,low,low,high,high,medium,low
7423770,Dos Oruguitas,Sebastian Yatra,1,2021,0,167076418,47,0,94,42,47,36,76,0,9,5,1023,low,low,medium,low,high,low,low,medium
7435337,Freaks,Surf Curse,1,2015,3,824420218,21,0,180,35,41,94,0,63,5,5,3150,high,low,medium,high,low,high,low,medium
2439081,Acapulco,Jason Derulo,1,2021,0,363467642,5,1,122,77,51,79,5,0,16,5,3391,medium,medium,medium,high,low,low,medium,medium
2634614,Daddy Issues,The Neighbourhood,1,2015,4,1127468248,70,0,85,59,33,52,7,15,12,3,10197,low,medium,medium,low,medium,high,medium,low
4464368,thought i was playing,"21 Savage, Gunna",2,2022,0,60680939,0,0,148,68,29,73,0,0,7,7,815,high,medium,low,medium,low,low,low,medium
1640645,ELEVEN,IVE,1,2021,1,247737946,89,0,120,83,59,73,6,0,5,11,549,medium,high,medium,medium,low,low,low,high
1839223,Mood (feat. Iann Dior),"24kgoldn, Iann Dior",2,2020,0,1699402402,27,0,91,70,76,72,22,0,27,4,13727,low,medium,high,medium,medium,low,high,low
3657141,What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",2,2021,0,154797871,27,0,120,72,54,71,26,0,10,4,823,medium,medium,medium,medium,medium,low,low,low
2726514,DANCE CRIP,Trueno,1,2021,0,198883004,14,0,106,86,86,79,11,0,8,9,769,medium,high,high,high,medium,low,low,medium
8715137,Miserable Man,David Kushner,1,2022,0,124407432,0,1,110,63,31,35,93,0,29,3,833,medium,medium,low,low,high,low,high,low
7403072,happier,Olivia Rodrigo,1,2021,4,850608354,46,0,169,39,36,45,81,0,8,13,3199,high,low,medium,low,high,low,low,high
2542321,Praise God,Kanye West,1,2021,0,376333030,6,0,118,80,21,55,1,0,26,17,4780,medium,high,low,medium,low,low,high,high
5085460,Get Into It (Yuh),Doja Cat,1,2021,0,516784627,19,12,92,91,79,66,32,0,9,16,5115,low,high,high,medium,medium,low,low,high
6163158,Before You Go,Lewis Capaldi,1,2019,24,1608045237,130,0,112,45,19,60,63,0,9,6,9157,medium,low,low,medium,high,low,low,medium
3023667,Sky,Playboi Carti,1,2020,3,506778838,3,0,140,79,56,91,26,0,13,21,3374,medium,high,medium,high,medium,low,medium,high
2237089,Rolling in the Deep,Adele,1,2010,6,1472799873,125,2,105,73,52,76,13,0,5,3,42159,medium,medium,medium,medium,medium,low,low,low
3386819,Sobrio,Maluma,1,2021,10,513643924,76,1,178,76,63,77,14,0,15,22,3709,high,medium,medium,high,medium,low,medium,high
5930788,Peru,"Ed Sheeran, Fireboy DML",2,2021,0,261286503,17,0,108,96,71,42,57,0,8,9,3213,medium,high,high,low,high,low,low,medium
8096695,favorite crime,Olivia Rodrigo,1,2021,0,783706581,21,0,173,40,19,29,86,0,34,4,3800,high,low,low,low,high,low,high,low
3393833,Thunder,"Prezioso, Gabry Ponte, LUM!X",3,2021,10,422691058,16,0,101,67,40,90,3,0,34,6,5159,medium,medium,medium,high,low,low,high,medium
3557036,The Business,Ti��,1,2020,0,1062345656,32,0,120,80,24,62,41,2,11,23,15148,medium,high,low,medium,medium,high,medium,high
7298366,positions,Ariana Grande,1,2020,0,1252563873,55,0,144,73,66,80,44,0,9,12,8477,high,medium,medium,high,high,low,low,high
5624903,I WANNA BE YOUR SLAVE,M��ne,1,2021,0,851070493,88,3,133,75,96,61,0,0,18,4,5372,medium,medium,high,medium,low,low,medium,low
4169887,Vai L�� Em Casa,"Mar��lia Mendon��a, George Henrique &",2,2021,0,263894529,3,0,158,46,62,83,53,0,97,28,868,high,low,medium,high,high,low,high,high
8744804,The Feels,TWICE,1,2021,0,345903614,99,0,120,81,92,90,9,0,8,7,1214,medium,high,high,high,medium,low,low,medium
6261319,HEARTBREAK ANNIVERSARY,Giveon,1,2020,4,951637566,127,0,129,61,59,46,56,0,13,5,5719,medium,medium,medium,low,high,low,medium,medium
3612400,No Lie,"Sean Paul, Dua Lipa",2,2016,0,956865266,127,0,102,74,45,89,5,0,26,13,8681,medium,medium,medium,high,low,low,high,high
1513475,OUT OUT (feat. Charli XCX & Saweetie),"Charli XCX, Jax Jones, Joel Corry, Saweetie",4,2021,0,427486004,11,0,124,79,79,84,2,0,5,5,7213,medium,high,high,high,low,low,low,medium
3872585,Pope Is a Rockstar,SALES,1,2016,0,156658366,2,0,90,73,31,45,85,24,11,3,2020,low,medium,low,low,high,high,medium,low
2835063,2055,Sleepy hallow,1,2021,0,624515457,0,0,161,78,65,52,46,0,12,31,2299,high,high,medium,low,high,low,medium,high
4131863,Bored,Billie Eilish,1,2017,0,777765388,45,0,120,60,11,33,90,0,8,5,4493,medium,medium,low,low,high,low,low,medium
4782067,Happier Than Ever - Edit,Billie Eilish,1,2021,0,412795151,0,0,81,45,12,57,7,0,23,3,2016,low,low,low,medium,medium,low,medium,low
6047703,Astronaut In The Ocean,Masked Wolf,1,2019,0,1138474110,18,0,150,78,47,70,18,0,15,9,7815,high,high,medium,medium,medium,low,medium,medium
4102590,Ley Seca,"Anuel Aa, Jhay Cortez",2,2021,0,355219175,12,0,105,76,58,84,10,0,13,10,2151,medium,medium,medium,high,medium,low,medium,medium
2643038,Every Summertime,NIKI,1,2021,2,290228626,2,0,79,63,76,67,38,0,6,4,1246,low,medium,high,medium,medium,low,low,low
5046895,Talking To The Moon,Bruno Mars,1,2010,2,1062956628,0,0,146,52,7,61,51,0,11,3,7976,high,low,low,medium,high,low,medium,low
2602763,you broke me first,Tate McRae,1,2020,0,1180094974,19,0,124,64,8,37,79,0,9,5,7123,medium,medium,low,low,high,low,low,medium
7456153,The Nights,Avicii,1,2014,8,1456081449,122,0,126,53,66,85,2,0,24,4,18728,medium,low,medium,high,low,low,high,low
4586215,Take My Breath,The Weeknd,1,2021,0,432702334,73,0,121,75,53,74,2,0,11,5,6910,medium,medium,medium,medium,low,low,medium,medium
6195210,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,2021,0,489945871,30,0,136,80,33,60,0,0,32,14,5711,medium,high,medium,medium,low,low,high,high
4105518,C��,Rauw Alejandro,1,2021,3,465959382,82,0,102,77,26,63,58,0,11,5,2711,medium,medium,low,medium,high,low,medium,medium
1367281,Enemy - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, Arcane",3,2021,0,1223481149,8,2,77,73,54,74,23,0,41,23,840,low,medium,medium,medium,medium,low,high,high
2969661,Dance Monkey,Tones and I,1,2019,0,2864791672,167,6,98,82,54,59,69,0,18,10,28657,low,high,medium,medium,high,low,medium,medium
8949659,Lucid Dreams,Juice WRLD,1,2017,0,2288695111,34,0,84,44,22,48,38,0,33,24,15647,low,low,low,low,medium,low,high,high
5498548,Qu�� M��,"J Balvin, Maria Becerra",2,2021,0,720825549,34,0,102,89,77,82,3,0,17,11,8310,medium,high,high,high,low,low,medium,high
4152167,All of Me,John Legend,1,2013,0,2086124197,118,2,120,42,33,26,92,0,13,3,32063,medium,low,medium,low,high,low,medium,low
5615333,Smells Like Teen Spirit - Remastered 2021,Nirvana,1,1991,9,1690192927,121,4,117,52,73,91,0,0,11,7,62623,medium,low,high,high,low,low,medium,medium
6181977,Arcade,Duncan Laurence,1,2019,0,991336132,47,1,72,45,27,33,82,0,14,4,7337,low,low,low,low,high,low,medium,low
6599493,Fair Trade (with Travis Scott),"Drake, Travis Scott",2,2021,6,593917618,116,0,168,67,29,47,5,0,22,26,5617,high,medium,low,low,low,low,medium,high
2582262,Bar,"Tini, L-Gante",2,2021,4,200972675,3,0,94,52,68,69,13,0,33,8,777,low,low,medium,medium,medium,low,high,medium
5922471,The Rumbling (TV Size),SiM,1,2022,0,71014967,4,0,145,41,65,88,0,0,26,5,277,high,low,medium,high,low,low,high,medium
5406019,family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,2021,5,560222750,15,0,134,71,14,61,1,0,23,33,6485,medium,medium,low,medium,low,low,medium,high
1512850,Mr. Brightside,The Killers,1,2003,15,1806617704,99,2,148,35,24,93,0,0,10,8,57348,high,low,low,high,low,low,low,medium
7822780,Blessed-Cursed,ENHYPEN,1,2022,0,77337771,12,0,127,60,40,89,9,0,60,6,258,medium,medium,medium,high,medium,low,high,medium
8454029,AM Remix,"J Balvin, Nio Garcia, Bad Bunny",3,2021,0,528544703,5,1,172,74,79,66,11,0,8,16,6716,high,medium,high,medium,medium,low,low,high
2092930,Streets,Doja Cat,1,2019,0,865640097,87,0,90,75,19,46,21,4,34,8,5992,low,medium,low,low,medium,high,high,medium
5074676,Shallow,"Lady Gaga, Bradley Cooper",2,2018,12,2159346687,155,6,96,57,30,40,38,0,26,3,19858,low,low,low,low,medium,low,high,low
4064553,Polaroid Love,ENHYPEN,1,2022,0,211372494,56,0,138,74,65,67,46,0,36,4,488,medium,medium,medium,medium,high,low,high,low
2346155,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",2,2021,4,651732901,24,0,120,72,67,72,0,0,13,4,5146,medium,medium,medium,medium,low,low,medium,low
5459112,Permission to Dance,BTS,1,2021,2,608334048,134,0,125,70,65,74,1,0,34,4,1952,medium,medium,medium,medium,low,low,high,low
7271843,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",4,2021,0,863756573,54,0,123,82,80,86,1,0,30,13,12962,medium,high,high,high,low,low,high,high
5347552,RAPSTAR,Polo G,1,2021,0,797402345,12,0,81,79,44,54,41,0,13,24,4950,low,high,medium,medium,medium,low,medium,high
1486311,Till I Collapse,"Eminem, Nate Dogg",2,2002,0,1695712020,46,1,171,55,10,85,7,0,8,20,25516,high,low,low,high,medium,low,low,high
2635416,Memories,Maroon 5,1,2019,2,1759567999,67,1,91,77,60,32,84,0,8,5,11312,low,medium,medium,low,high,low,low,medium
1647815,Se Le Ve,"Arcangel, De La Ghetto, Justin Quiles, Lenny Tav��rez, Sech, Dalex, Dimelo Flow, Rich Music",8,2021,0,223319934,0,0,84,56,61,76,10,0,14,11,1632,low,low,medium,medium,medium,low,medium,high
6457168,25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,2022,0,54937991,3,0,115,90,74,54,16,0,13,28,640,medium,high,high,medium,medium,low,medium,high
4600873,When I���m Gone (with Katy,"Katy Perry, Alesso",2,2021,0,226897599,21,0,125,69,70,89,4,0,49,3,3424,medium,medium,high,high,low,low,high,low
1633830,Esque��a-Me Se For C,"Mar��lia Mendon��a, Maiara &",2,2021,0,258316038,92,0,122,80,62,69,28,0,13,7,697,medium,high,medium,medium,medium,low,medium,medium
1027228,Mi��n,"Tini, Maria Becerra",2,2021,16,596152090,23,1,92,85,92,54,16,0,29,7,3537,low,high,high,medium,medium,low,high,medium
2407166,S��,"Anuel Aa, Myke Towers, Jhay Cortez",3,2021,0,177129919,26,0,90,63,75,75,17,0,11,8,948,low,medium,high,medium,medium,low,medium,medium
2838411,MAMIII,"Karol G, Becky G",2,2022,28,716591492,102,5,94,84,90,70,9,0,14,8,7135,low,high,high,medium,medium,low,medium,medium
2285737,Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1999,0,1210599487,78,1,93,81,53,78,18,0,6,24,40698,low,high,medium,high,medium,low,low,high
1461831,Stay Alive (Prod. SUGA of BTS),Jung Kook,1,2022,5,246376690,113,0,130,51,50,76,30,0,10,7,614,medium,low,medium,medium,medium,low,low,medium
1906058,Boyfriend,Dove Cameron,1,2022,0,496311364,0,0,180,35,23,61,23,0,19,6,3944,high,low,low,medium,medium,low,medium,medium
1130135,The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",2,2022,0,146789379,1,0,134,53,31,31,92,0,28,3,1510,medium,low,low,low,high,low,high,low
3333614,The Next Episode,"Dr. Dre, Snoop Dogg",2,1999,0,843309044,40,1,95,92,31,89,3,0,8,25,37355,low,high,low,high,low,low,low,high
7120733,Light Switch,Charlie Puth,1,2022,0,500340342,6,1,184,69,91,63,11,0,9,31,4253,high,medium,high,medium,medium,low,low,high
1336403,City of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,2022,0,107255472,3,0,147,47,50,80,10,0,32,38,2160,high,low,medium,high,medium,low,high,high
6554322,Brividi,"Mahmood, Blanco",2,2022,0,135079152,1,0,123,52,44,60,40,0,26,3,1240,medium,low,medium,medium,medium,low,high,low
3115886,Lost,Frank Ocean,1,2012,11,822239726,27,0,123,91,49,61,3,0,17,22,30210,medium,high,medium,medium,low,low,medium,high
4918126,In Da Club,50 Cent,1,2002,7,1202722675,106,1,90,90,79,71,26,0,7,37,35883,low,high,high,medium,medium,low,low,high
1159428,she's all i wanna be,Tate McRae,1,2022,0,343197054,12,0,160,61,65,64,1,0,12,4,2867,high,medium,medium,medium,low,low,medium,low
8126826,Ginseng Strip 2002,Yung Lean,1,2013,0,240769997,0,1,115,60,37,71,8,0,48,4,4436,medium,medium,medium,medium,medium,low,high,low
6792432,All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2,2019,0,426204830,123,0,141,37,17,67,2,0,34,9,5382,high,low,low,medium,low,low,high,medium
1992045,Notion,The Rare Occasions,1,2016,0,421135627,13,0,160,31,30,88,7,0,8,8,2480,high,low,low,high,medium,low,low,medium
8290102,Formula,Labrinth,1,2019,7,554875730,85,0,145,57,23,66,4,6,15,4,3570,high,low,low,medium,low,high,medium,low
7885122,Mount Everest,Labrinth,1,2019,0,467727006,1,0,89,46,43,43,23,8,8,22,5568,low,low,medium,low,medium,high,low,high
2816072,Excuses,"Intense, AP Dhillon, Gurinder Gill",3,2020,4,327498031,21,0,95,84,49,72,8,0,15,8,281,low,high,medium,medium,medium,low,medium,medium
7717973,Cigarettes,Juice WRLD,1,2021,0,185408548,0,0,160,60,47,62,3,0,38,4,996,high,medium,medium,medium,low,low,high,low
7870658,"Cay�� La Noche (feat. Cruz Cafun��, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafun��, B��jo, Abhir Hathi",7,2022,1,245400167,5,0,174,67,74,75,44,0,7,30,1065,high,medium,high,medium,high,low,low,high
2828618,California Love - Original Version (Explicit),"Dr. Dre, 2Pac, Roger",3,1995,0,579395142,17,0,92,77,76,84,3,0,38,4,20564,low,medium,high,high,low,low,high,low
3363172,Forgot About Dre,"Eminem, Dr. Dre",2,1999,0,675039469,15,0,134,93,61,74,9,0,17,8,20819,medium,high,medium,medium,medium,low,medium,medium
2761463,Down Under (feat. Colin Hay),"Luude, Colin Hay",2,2021,2,252871192,13,1,172,31,4,86,1,0,28,17,3648,high,low,low,high,low,low,high,high
2003358,Mujeriego,Ryan Castro,1,2021,0,231996128,63,0,80,76,92,62,6,0,8,13,1627,low,medium,high,medium,low,low,low,high
5223297,HUMBLE.,Kendrick Lamar,1,2017,1,1929770265,114,0,150,91,42,60,0,0,9,12,34971,high,high,medium,medium,low,low,low,high
5694303,Stan,"Eminem, Dido",2,1999,0,918915401,63,0,80,78,53,74,4,0,45,21,21378,low,high,medium,medium,low,low,high,high
2744235,Contection,"GODZZ__-, Zakaria",2,2020,0,1180896317,45,0,166,81,83,75,14,0,29,34,7418,high,high,high,medium,medium,low,high,high
1386091,Swim,Chase Atlantic,1,2017,0,498960285,1,0,120,67,8,54,27,0,8,4,2809,medium,medium,low,medium,medium,low,low,low
4974042,A Tu Merced,Bad Bunny,1,2020,11,685071800,20,0,92,86,89,79,17,0,11,6,4275,low,high,high,high,medium,low,medium,medium
3923724,Numb Little Bug,Em Beihold,1,2022,0,258714692,3,12,85,74,61,52,30,0,26,9,2115,low,medium,medium,low,medium,low,high,medium
5418507,212,"Mainstreet, Chefin",2,2022,0,143139338,0,0,154,79,86,52,66,0,9,7,401,high,high,high,low,high,low,low,medium
6427223,Problem�,"Alvaro Diaz, Rauw Alejandro",2,2021,0,209768491,7,0,92,73,37,74,28,0,14,6,1574,low,medium,medium,medium,medium,low,medium,medium
6213355,Bussin,"Nicki Minaj, Lil Baby",2,2022,0,64714573,0,0,140,89,75,70,6,0,13,5,886,medium,high,high,medium,low,low,medium,medium
3434265,Worst Day,Future,1,2022,0,50746620,3,0,89,65,60,60,11,0,10,40,954,low,medium,medium,medium,medium,low,low,high
3814674,Malvada,Z�� Fe,1,2022,0,154119539,73,0,135,89,89,86,16,0,8,5,693,medium,high,high,high,medium,low,low,medium
7298940,Hrs and Hrs,Muni Long,1,2021,0,181328253,36,13,140,51,66,53,60,0,11,18,1889,medium,low,medium,low,high,low,medium,high
6950436,Alien Blues,Vundabar,1,2015,0,370068639,0,0,82,47,44,76,8,91,9,3,1961,low,low,medium,medium,medium,high,low,low
3181974,Thinking Out Loud,Ed Sheeran,1,2014,0,2280566092,129,0,79,78,58,45,47,0,18,3,37290,low,high,medium,low,high,low,medium,low
1647722,Still Don't Know My Name,Labrinth,1,2019,0,563902868,116,0,88,31,31,63,47,27,21,12,6645,low,low,low,medium,high,high,medium,high
3521113,Christmas Tree,V,1,2021,9,317622165,106,0,139,44,18,38,70,0,12,4,523,medium,low,low,low,high,low,medium,low
3569943,Mal Feito - Ao Vivo,"Mar��lia Mendon��a, Hugo & G",2,2022,2,291709698,104,1,124,73,68,83,55,0,90,7,1099,medium,medium,medium,high,high,low,high,medium
2392756,When I R.I.P.,Labrinth,1,2019,0,203680270,67,0,80,39,45,55,73,0,9,21,2652,low,low,medium,medium,high,low,low,high
1338081,Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,2022,0,81350745,1,0,120,84,54,51,47,0,12,40,1132,medium,high,medium,low,high,low,medium,high
1050544,Forever,Labrinth,1,2019,0,282883169,86,0,80,56,19,46,92,72,11,3,3777,low,low,low,low,high,high,medium,low
7165052,Gospel (with Eminem),"Eminem, Dr. Dre",2,2022,0,64787943,0,0,117,92,62,86,11,0,24,24,1077,medium,high,medium,high,medium,low,high,high
1660982,Se��o,"Shawn Mendes, Camila Cabello",2,2019,2,2484812918,50,1,117,76,77,52,4,0,8,3,17248,medium,medium,high,low,low,low,low,low
1322961,NEW MAGIC WAND,"Tyler, The Creator",2,2019,0,461437791,7,0,140,62,46,73,10,0,67,11,4776,medium,medium,medium,medium,medium,low,high,high
8483246,Adore You,Harry Styles,1,2019,1,1439191367,71,2,99,68,57,77,2,0,10,5,14219,low,medium,medium,high,low,low,low,medium
8134740,La Santa,"Daddy Yankee, Bad Bunny",2,2020,20,759208783,42,0,93,74,59,87,3,0,8,5,5042,low,medium,medium,high,low,low,low,medium
